Order ID,Sale ID,Date,,,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
2.67948E+12,8.17131E+12,14/09/2020,11:27:06,2:00,R-S-2062,shipping,order,Draft Orders,,Lebanon,,Bir Hassan,Lebanon,,Bir Hassan,,,,,,0,0,0,0,0,4,0,4
2.67948E+12,8.17131E+12,14/09/2020,11:27:06,2:00,R-S-2062,product,order,Draft Orders,,Lebanon,,Bir Hassan,Lebanon,,Bir Hassan,coord,RUSH & REEZ,Statement Shorts Co-ord - Sapphire,Sapphire / S,,1,90,0,0,90,0,0,90
2.68197E+12,8.18026E+12,15/09/2020,12:47:28,2:00,R-S-2063,product,order,Shopify Mobile for iPhone,,United Arab Emirates,Dubai,Coral Springs,United Arab Emirates,Dubai,Coral Springs,,,Hussein Payment,,,1,14,0,0,14,0,0,14
2.68197E+12,8.18027E+12,15/09/2020,12:50:42,2:00,R-S-2064,product,order,Shopify Mobile for iPhone,,United Arab Emirates,Dubai,Coral Springs,United Arab Emirates,Dubai,Coral Springs,,,Hussein Payment,,,1,14,0,0,14,0,0,14
2.65614E+12,8.18359E+12,15/09/2020,20:46:20,2:00,R-S-2029,product,return,Online Store,,Lebanon,,Minieh Al Deniyeh,Lebanon,,Minieh Al Deniyeh,Top,RUSH & REEZ,Longsleeve Me Here Now Tshirt - Black,M,,-1,0,0,-71.1,-71.1,0,0,-71.1
2.65236E+12,8.19166E+12,16/09/2020,21:32:45,2:00,R-S-2022,product,order,Draft Orders,,Lebanon,,Bekaa,Lebanon,,Bekaa,coord,RUSH & REEZ,Slate Cotton Sweat Co-ord,S,,1,120,0,0,120,0,0,120
2.65236E+12,8.19166E+12,16/09/2020,21:32:45,2:00,R-S-2022,product,return,Draft Orders,,Lebanon,,Bekaa,Lebanon,,Bekaa,coord,RUSH & REEZ,Slate Cotton Sweat Co-ord,M,,-1,0,0,-120,-120,0,0,-120
2.65236E+12,8.19221E+12,16/09/2020,22:33:31,2:00,R-S-2022,product,order,Draft Orders,,Lebanon,,Bekaa,Lebanon,,Bekaa,,,Exchange Shipping,,,1,4,0,0,4,0,0,4
2.68545E+12,8.19229E+12,16/09/2020,22:45:52,2:00,R-S-2065,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,top,RUSH & REEZ,Oversized Polo Shirt - Heather Grey,S,,1,79,0,0,79,0,0,79
2.68545E+12,8.19229E+12,16/09/2020,22:45:52,2:00,R-S-2065,shipping,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.68546E+12,8.19233E+12,16/09/2020,22:54:51,2:00,R-S-2066,product,order,Draft Orders,,Lebanon,,,Lebanon,,,Top,RUSH & REEZ,Me Here Now Tshirt - White,L,,1,59,-59,0,0,0,0,0
2.68653E+12,8.1955E+12,17/09/2020,12:30:46,2:00,R-S-3-1179,product,order,Point of Sale,Showroom,,,,,,,coord,RUSH & REEZ,Statement Shorts Co-ord - Oat,Oat / S,,1,90,-10,0,80,0,0,80
2.68653E+12,8.1955E+12,17/09/2020,12:30:46,2:00,R-S-3-1179,product,order,Point of Sale,Showroom,,,,,,,Top,RUSH & REEZ,Me Here Now Tshirt - White,M,,1,59,-5,0,54,0,0,54
2.68653E+12,8.19586E+12,17/09/2020,14:16:10,2:00,R-S-3-1179,unknown,return,Point of Sale,Showroom,,,,,,,,,,,,0,0,0,80,80,0,0,80
2.68653E+12,8.19586E+12,17/09/2020,14:16:10,2:00,R-S-3-1179,product,return,Point of Sale,Showroom,,,,,,,coord,RUSH & REEZ,Statement Shorts Co-ord - Oat,Oat / S,,-1,0,0,-80,-80,0,0,-80
2.68653E+12,8.19586E+12,17/09/2020,14:16:22,2:00,R-S-3-1179,product,return,Point of Sale,Showroom,,,,,,,Top,RUSH & REEZ,Me Here Now Tshirt - White,M,,-1,0,0,-54,-54,0,0,-54
2.68653E+12,8.19586E+12,17/09/2020,14:16:22,2:00,R-S-3-1179,unknown,return,Point of Sale,Showroom,,,,,,,,,,,,0,0,0,-80,-80,0,0,-80
2.68688E+12,8.19667E+12,17/09/2020,16:27:49,2:00,R-S-2068,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,Jacket,RUSH & REEZ,Oversized Green Coat,,,1,150,0,0,150,0,0,150
2.68775E+12,8.19983E+12,17/09/2020,23:42:25,2:00,R-S-2069,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Statement Shorts Co-ord - Black,Black / S,,1,90,0,0,90,0,0,90
2.68775E+12,8.19983E+12,17/09/2020,23:42:25,2:00,R-S-2069,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.68781E+12,8.19998E+12,18/09/2020,0:14:15,2:00,R-S-2070,product,order,Online Store,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Oversized Polo Shirt - Black,S,,1,79,0,0,79,0,0,79
2.68781E+12,8.19998E+12,18/09/2020,0:14:15,2:00,R-S-2070,shipping,order,Online Store,,Lebanon,,Tyre,Lebanon,,Tyre,,,,,,0,0,0,0,0,4,0,4
2.68783E+12,8.20006E+12,18/09/2020,0:28:56,2:00,R-S-2071,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.68783E+12,8.20006E+12,18/09/2020,0:28:56,2:00,R-S-2071,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Linen Ruby Coord Set - Navy,S,,1,130,0,0,130,0,0,130
2.68783E+12,8.20006E+12,18/09/2020,0:28:56,2:00,R-S-2071,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,top,RUSH & REEZ,Black Meem Asymmetric Top,OS,,1,99,0,0,99,0,0,99
2.688E+12,8.20054E+12,18/09/2020,2:13:20,2:00,R-S-2072,shipping,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,,,,,,0,0,0,0,0,4,0,4
2.688E+12,8.20054E+12,18/09/2020,2:13:20,2:00,R-S-2072,product,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,shirt,RUSH & REEZ,Balloon Shirt - Blue Pattern,OS,,1,69,0,0,69,0,0,69
2.688E+12,8.20054E+12,18/09/2020,2:13:20,2:00,R-S-2072,product,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,top,RUSH & REEZ,Tan Ruffled Shirt,L,,1,75,0,0,75,0,0,75
2.688E+12,8.20054E+12,18/09/2020,2:13:20,2:00,R-S-2072,product,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,shirt,RUSH & REEZ,Checked Oversized Shirt,OS,,1,59,0,0,59,0,0,59
2.688E+12,8.20054E+12,18/09/2020,2:13:20,2:00,R-S-2072,product,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,shirt,RUSH & REEZ,White Ruffled Shirtdress,L,,1,55,0,0,55,0,0,55
2.68971E+12,8.2056E+12,18/09/2020,20:39:58,2:00,R-S-2073,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.68971E+12,8.2056E+12,18/09/2020,20:39:58,2:00,R-S-2073,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Black & White Fighter Sweatshirt,M,,1,120,0,0,120,0,0,120
2.69E+12,8.20653E+12,18/09/2020,22:13:07,2:00,R-S-2074,product,order,Online Store,,Lebanon,,Jdeideh,Lebanon,,Jdeideh,Top,RUSH & REEZ,Me Here Now Tshirt - White,M,,1,59,-8.85,0,50.15,0,0,50.15
2.69E+12,8.20653E+12,18/09/2020,22:13:07,2:00,R-S-2074,product,order,Online Store,,Lebanon,,Jdeideh,Lebanon,,Jdeideh,Top,RUSH & REEZ,Longsleeve Statement Tshirt - Oxblood,M,,1,79,-11.85,0,67.15,0,0,67.15
2.69E+12,8.20653E+12,18/09/2020,22:13:07,2:00,R-S-2074,product,order,Online Store,,Lebanon,,Jdeideh,Lebanon,,Jdeideh,Top,RUSH & REEZ,Statement Tshirt - White,L,,1,59,-8.85,0,50.15,0,0,50.15
2.69E+12,8.20653E+12,18/09/2020,22:13:07,2:00,R-S-2074,product,order,Online Store,,Lebanon,,Jdeideh,Lebanon,,Jdeideh,Top,RUSH & REEZ,Longsleeve Statement Tshirt - Black,L,,1,79,-11.85,0,67.15,0,0,67.15
2.69E+12,8.20653E+12,18/09/2020,22:13:07,2:00,R-S-2074,shipping,order,Online Store,,Lebanon,,Jdeideh,Lebanon,,Jdeideh,,,,,,0,0,0,0,0,4,0,4
2.69127E+12,8.2101E+12,19/09/2020,14:51:24,2:00,R-S-2075,product,order,Draft Orders,,,,,,,,top,RUSH & REEZ,Oversized Polo Shirt - Scarlet,S,,1,79,-10,0,69,0,0,69
2.6923E+12,8.21287E+12,19/09/2020,23:55:20,2:00,R-S-2076,shipping,order,Online Store,,Lebanon,,Beruit,Lebanon,,Beruit,,,,,,0,0,0,0,0,4,0,4
2.6923E+12,8.21287E+12,19/09/2020,23:55:20,2:00,R-S-2076,product,order,Online Store,,Lebanon,,Beruit,Lebanon,,Beruit,top,RUSH & REEZ,Oversized Polo Shirt - White,M,,1,79,0,0,79,0,0,79
2.6923E+12,8.21287E+12,19/09/2020,23:55:20,2:00,R-S-2076,product,order,Online Store,,Lebanon,,Beruit,Lebanon,,Beruit,Top,RUSH & REEZ,Alpha Basic Longsleeve Tshirt - Black,M,,1,49,0,0,49,0,0,49
2.69393E+12,8.2173E+12,20/09/2020,21:05:25,2:00,R-S-3-1181,product,order,Point of Sale,Showroom,,,,,,,Top,RUSH & REEZ,Me Here Now Tshirt - White,M,,1,59,-9,0,50,0,0,50
2.69401E+12,8.21752E+12,20/09/2020,21:29:24,2:00,R-S-2078,product,order,Online Store,,Lebanon,,Haris,Lebanon,,Haris,top,RUSH & REEZ,Oversized Polo Shirt - Scarlet,M,,1,79,0,0,79,0,0,79
2.69401E+12,8.21752E+12,20/09/2020,21:29:24,2:00,R-S-2078,shipping,order,Online Store,,Lebanon,,Haris,Lebanon,,Haris,,,,,,0,0,0,0,0,4,0,4
2.69401E+12,8.21752E+12,20/09/2020,21:29:24,2:00,R-S-2078,product,order,Online Store,,Lebanon,,Haris,Lebanon,,Haris,Top,RUSH & REEZ,Alpha Basic Longsleeve Tshirt - White,M,,1,49,0,0,49,0,0,49
2.69401E+12,8.21752E+12,20/09/2020,21:29:24,2:00,R-S-2078,product,order,Online Store,,Lebanon,,Haris,Lebanon,,Haris,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - Black,M,,1,49,0,0,49,0,0,49
2.69402E+12,8.21757E+12,20/09/2020,21:35:26,2:00,R-S-2079,product,order,Draft Orders,,,,,,,,shirt,RUSH & REEZ,Navy Linen Shirt,L,,1,59,0,0,59,0,0,59
2.69407E+12,8.21771E+12,20/09/2020,21:59:06,2:00,R-S-2080,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Me Here Now Tshirt - White,M,,1,59,0,0,59,0,0,59
2.69407E+12,8.21771E+12,20/09/2020,21:59:06,2:00,R-S-2080,shipping,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.69705E+12,8.22764E+12,22/09/2020,8:38:43,2:00,R-S-2081,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - Black,M,,1,49,0,0,49,0,0,49
2.69705E+12,8.22764E+12,22/09/2020,8:38:43,2:00,R-S-2081,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.69705E+12,8.22764E+12,22/09/2020,8:38:43,2:00,R-S-2081,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,M,,1,49,0,0,49,0,0,49
2.69706E+12,8.22768E+12,22/09/2020,8:51:42,2:00,R-S-2082,product,order,Draft Orders,,Lebanon,,Reyak,Lebanon,,Reyak,,,Return Shipping,,,1,4,0,0,4,0,0,4
2.68781E+12,8.22772E+12,22/09/2020,9:09:24,2:00,R-S-2070,product,return,Online Store,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Oversized Polo Shirt - Black,S,,-1,0,0,-79,-79,0,0,-79
2.68781E+12,8.22772E+12,22/09/2020,9:09:24,2:00,R-S-2070,shipping,return,Online Store,,Lebanon,,Tyre,Lebanon,,Tyre,,,,,,0,0,0,0,0,-4,0,-4
2.70026E+12,8.2385E+12,23/09/2020,20:36:47,2:00,R-S-2083,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Dress,Rush & Reez,Military Maxi Knitted Dress,,,1,120,0,0,120,0,0,120
2.70026E+12,8.2385E+12,23/09/2020,20:36:47,2:00,R-S-2083,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.66039E+12,8.23897E+12,23/09/2020,21:50:02,2:00,R-S-2035,product,return,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,coord,RUSH & REEZ,Statement Shorts Co-ord - Blush,Blush / L,,-1,0,0,-90,-90,0,0,-90
2.66039E+12,8.23898E+12,23/09/2020,21:51:32,2:00,R-S-2035,product,order,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,coord,RUSH & REEZ,Statement Shorts Co-ord - Blush,Blush / M,,1,90,0,0,90,0,0,90
2.70043E+12,8.239E+12,23/09/2020,21:56:20,2:00,R-S-2084,shipping,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70043E+12,8.239E+12,23/09/2020,21:56:20,2:00,R-S-2084,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Statement Shorts Co-ord - Oat,Oat / S,,1,90,0,0,90,0,0,90
2.70263E+12,8.24562E+12,24/09/2020,21:35:29,2:00,R-S-2085,product,order,Online Store,,Lebanon,,"Beirut, Bir Hassan",Lebanon,,"Beirut, Bir Hassan",Top,RUSH & REEZ,Longsleeve Statement Tshirt - Oxblood,M,,1,79,0,0,79,0,0,79
2.70263E+12,8.24562E+12,24/09/2020,21:35:29,2:00,R-S-2085,shipping,order,Online Store,,Lebanon,,"Beirut, Bir Hassan",Lebanon,,"Beirut, Bir Hassan",,,,,,0,0,0,0,0,4,0,4
2.70263E+12,8.24562E+12,24/09/2020,21:35:29,2:00,R-S-2085,product,order,Online Store,,Lebanon,,"Beirut, Bir Hassan",Lebanon,,"Beirut, Bir Hassan",Top,RUSH & REEZ,Alpha Basic Longsleeve Tshirt - Black,M,,1,49,0,0,49,0,0,49
2.70263E+12,8.24562E+12,24/09/2020,21:35:29,2:00,R-S-2085,product,order,Online Store,,Lebanon,,"Beirut, Bir Hassan",Lebanon,,"Beirut, Bir Hassan",Top,RUSH & REEZ,Longsleeve Me Here Now Tshirt - Black,M,,1,79,0,0,79,0,0,79
2.70263E+12,8.24562E+12,24/09/2020,21:35:29,2:00,R-S-2085,product,order,Online Store,,Lebanon,,"Beirut, Bir Hassan",Lebanon,,"Beirut, Bir Hassan",Top,RUSH & REEZ,Longsleeve Statement Tshirt - White,M,,1,79,0,0,79,0,0,79
2.70263E+12,8.24562E+12,24/09/2020,21:35:29,2:00,R-S-2085,product,order,Online Store,,Lebanon,,"Beirut, Bir Hassan",Lebanon,,"Beirut, Bir Hassan",top,RUSH & REEZ,Polo Shirt - Lavender,M,,1,79,0,0,79,0,0,79
2.7029E+12,8.24638E+12,25/09/2020,0:01:34,2:00,R-S-2086,shipping,order,Online Store,,Lebanon,,Bint Jbeil,Lebanon,,Bint Jbeil,,,,,,0,0,0,0,0,4,0,4
2.7029E+12,8.24638E+12,25/09/2020,0:01:34,2:00,R-S-2086,product,order,Online Store,,Lebanon,,Bint Jbeil,Lebanon,,Bint Jbeil,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,M,,1,49,0,0,49,0,0,49
2.7029E+12,8.24638E+12,25/09/2020,0:01:34,2:00,R-S-2086,product,order,Online Store,,Lebanon,,Bint Jbeil,Lebanon,,Bint Jbeil,coord,RUSH & REEZ,Slate Cotton Sweat Co-ord,S,,1,120,0,0,120,0,0,120
2.70387E+12,8.24907E+12,25/09/2020,11:39:55,2:00,R-S-2087,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Oxblood Fighter Sweatshirt,M,,1,120,0,0,120,0,0,120
2.70387E+12,8.24907E+12,25/09/2020,11:39:55,2:00,R-S-2087,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70464E+12,8.25146E+12,25/09/2020,18:58:40,2:00,R-S-2088,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,shirt,RUSH & REEZ,Boyfriend Shirt - White,L,,1,59,0,0,59,0,0,59
2.70464E+12,8.25146E+12,25/09/2020,18:58:40,2:00,R-S-2088,shipping,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,,,,,,0,0,0,0,0,4,0,4
2.70464E+12,8.25146E+12,25/09/2020,18:58:40,2:00,R-S-2088,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,shirt,RUSH & REEZ,Fuschia Linen Shirt,L,,1,49,0,0,49,0,0,49
2.70464E+12,8.25146E+12,25/09/2020,18:58:40,2:00,R-S-2088,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Polo Shirt - Orchid,L,,1,79,0,0,79,0,0,79
2.70464E+12,8.25146E+12,25/09/2020,18:58:40,2:00,R-S-2088,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,shirt,RUSH & REEZ,Navy Linen Shirt,M,,1,59,0,0,59,0,0,59
2.70525E+12,8.25343E+12,25/09/2020,23:46:55,2:00,R-S-2089,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70525E+12,8.25343E+12,25/09/2020,23:46:55,2:00,R-S-2089,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Black Statement Sweatshirt,L,,1,120,0,0,120,0,0,120
2.66634E+12,8.25586E+12,26/09/2020,11:36:19,2:00,R-S-2056,product,return,Online Store,,Lebanon,,Rabweh Dahr Kornet Chehwan,Lebanon,,Rabweh Dahr Kornet Chehwan,pants,Rush & Reez,Black X Pants,Black / S,,-1,0,0,-100,-100,0,0,-100
2.70621E+12,8.2561E+12,26/09/2020,13:11:32,2:00,R-S-2090,product,order,Draft Orders,,Lebanon,,,Lebanon,,,top,RUSH & REEZ,Oversized Polo Shirt - Heather Grey,M,,1,79,0,0,79,0,0,79
2.70622E+12,8.25612E+12,26/09/2020,13:17:59,2:00,R-S-2091,product,order,Draft Orders,,Lebanon,,Shaqra,Lebanon,,Shaqra,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,M,,1,49,0,0,49,0,0,49
2.70659E+12,8.2571E+12,26/09/2020,17:21:23,2:00,R-S-2092,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70659E+12,8.2571E+12,26/09/2020,17:21:23,2:00,R-S-2092,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Dress,Rush & Reez,Black Maxi Knitted Dress,,,1,120,0,0,120,0,0,120
2.70674E+12,8.25752E+12,26/09/2020,18:38:29,2:00,R-S-2093,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70674E+12,8.25752E+12,26/09/2020,18:38:29,2:00,R-S-2093,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Suit,RUSH & REEZ,Checked Suit,M,,1,200,-20,0,180,0,0,180
2.70674E+12,8.25752E+12,26/09/2020,18:38:29,2:00,R-S-2093,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,shirt,RUSH & REEZ,Boyfriend Shirt - White,L,,1,59,-5.9,0,53.1,0,0,53.1
2.70816E+12,8.26135E+12,27/09/2020,11:57:17,2:00,R-S-2094,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70816E+12,8.26135E+12,27/09/2020,11:57:17,2:00,R-S-2094,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,M,,1,49,0,0,49,0,0,49
2.70816E+12,8.26135E+12,27/09/2020,11:57:17,2:00,R-S-2094,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - Black,M,,1,49,0,0,49,0,0,49
2.7082E+12,8.26145E+12,27/09/2020,12:42:27,2:00,R-S-2095,product,order,Shopify Mobile for iPhone,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Oversized Polo Shirt - Scarlet,S,,1,79,0,0,79,0,0,79
2.7082E+12,8.26145E+12,27/09/2020,12:42:27,2:00,R-S-2095,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Tyre,Lebanon,,Tyre,,,,,,0,0,0,0,0,4,0,4
2.7082E+12,8.26145E+12,27/09/2020,12:42:27,2:00,R-S-2095,product,order,Shopify Mobile for iPhone,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Polo Shirt - White - firsl batch,S,,1,79,0,0,79,0,0,79
2.6923E+12,8.26195E+12,27/09/2020,15:33:42,2:00,R-S-2076,product,return,Online Store,,Lebanon,,Beruit,Lebanon,,Beruit,top,RUSH & REEZ,Oversized Polo Shirt - White,M,,-1,0,0,-79,-79,0,0,-79
2.70839E+12,8.26196E+12,27/09/2020,15:35:46,2:00,R-S-2096,shipping,order,Draft Orders,,Lebanon,,Beruit,Lebanon,,Beruit,,,,,,0,0,0,0,0,4,0,4
2.70839E+12,8.26196E+12,27/09/2020,15:35:46,2:00,R-S-2096,product,order,Draft Orders,,Lebanon,,Beruit,Lebanon,,Beruit,top,RUSH & REEZ,Oversized Polo Shirt - White,S,,1,79,0,0,79,0,0,79
2.70839E+12,8.26197E+12,27/09/2020,15:38:19,2:00,R-S-2097,shipping,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,4,0,4
2.70839E+12,8.26197E+12,27/09/2020,15:38:19,2:00,R-S-2097,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,top,RUSH & REEZ,Polo Shirt - Lavender,M,,1,79,0,0,79,0,0,79
2.7084E+12,8.262E+12,27/09/2020,15:46:02,2:00,R-S-2098,shipping,order,Draft Orders,,Lebanon,,Tripoli,Lebanon,,Tripoli,,,,,,0,0,0,0,0,4,0,4
2.7084E+12,8.262E+12,27/09/2020,15:46:02,2:00,R-S-2098,product,order,Draft Orders,,Lebanon,,Tripoli,Lebanon,,Tripoli,Top,RUSH & REEZ,Longsleeve Statement Tshirt - Oxblood,M,,1,79,0,0,79,0,0,79
2.70464E+12,8.26202E+12,27/09/2020,15:49:32,2:00,R-S-2088,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,L,,1,49,0,0,49,0,0,49
2.70464E+12,8.26202E+12,27/09/2020,15:49:32,2:00,R-S-2088,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,Top,RUSH & REEZ,Alpha Basic Longsleeve Tshirt - Black,L,,1,49,0,0,49,0,0,49
2.70841E+12,8.26203E+12,27/09/2020,15:53:17,2:00,R-S-2099,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Oversized Polo Shirt - Olive,S,,1,79,0,0,79,0,0,79
2.70841E+12,8.26203E+12,27/09/2020,15:53:17,2:00,R-S-2099,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,shirt,RUSH & REEZ,Balloon Shirt - Sage,OS,,1,59,0,0,59,0,0,59
2.70841E+12,8.26203E+12,27/09/2020,15:53:17,2:00,R-S-2099,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,top,RUSH & REEZ,Polo Shirt - Lavender,S,,1,79,0,0,79,0,0,79
2.70841E+12,8.26203E+12,27/09/2020,15:53:17,2:00,R-S-2099,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - Black,M,,1,49,0,0,49,0,0,49
2.70841E+12,8.26203E+12,27/09/2020,15:53:17,2:00,R-S-2099,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,M,,1,49,0,0,49,0,0,49
2.66039E+12,8.26688E+12,28/09/2020,8:55:01,2:00,R-S-2035,product,order,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,top,RUSH & REEZ,Oversized Polo Shirt - White,M,,1,79,0,0,79,0,0,79
2.66039E+12,8.26688E+12,28/09/2020,8:55:01,2:00,R-S-2035,product,order,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,top,RUSH & REEZ,Oversized Polo Shirt - Black,M,,1,79,0,0,79,0,0,79
2.66039E+12,8.26688E+12,28/09/2020,8:55:01,2:00,R-S-2035,product,return,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,shirt,RUSH & REEZ,Fuschia Linen Shirt,M,,-1,0,0,-49,-49,0,0,-49
2.66039E+12,8.26688E+12,28/09/2020,8:55:01,2:00,R-S-2035,product,return,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,shirt,RUSH & REEZ,Boyfriend Shirt - White,L,,-1,0,0,-59,-59,0,0,-59
2.66039E+12,8.26688E+12,28/09/2020,8:55:01,2:00,R-S-2035,product,order,Online Store,,Lebanon,,Bazourieh,Lebanon,,Bazourieh,top,RUSH & REEZ,Oversized Polo Shirt - Scarlet,M,,1,79,0,0,79,0,0,79
2.71014E+12,8.26712E+12,28/09/2020,10:36:46,2:00,R-S-2100,product,order,Shopify Mobile for iPhone,,Lebanon,,Hazmieh,Lebanon,,Hazmieh,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - White,M,,1,49,-4.9,0,44.1,0,0,44.1
2.71014E+12,8.26712E+12,28/09/2020,10:36:46,2:00,R-S-2100,product,order,Shopify Mobile for iPhone,,Lebanon,,Hazmieh,Lebanon,,Hazmieh,coord,RUSH & REEZ,Statement Shorts Co-ord - Blush,Blush / M,,1,90,-9,0,81,0,0,81
2.71014E+12,8.26712E+12,28/09/2020,10:36:46,2:00,R-S-2100,product,order,Shopify Mobile for iPhone,,Lebanon,,Hazmieh,Lebanon,,Hazmieh,Top,RUSH & REEZ,Me Here Now Tshirt - White,M,,1,59,-5.9,0,53.1,0,0,53.1
